"ID","Name","RA","DEC","Type","Redshift","Host Name","Host Redshift","Source Group","Associated Group/s","Disc. Internal Name","TNS AT","Public","End Prop. Period","Discovery Mag","Discovery Mag Filter","Discovery Date (UT)","Sender"
"16663","AT 2016itj","00:43:04.20","+53:17:15.94","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16caf","1","1","","17.4","G-Gaia","2016-12-03 16:49:26","Gaia_Bot1"
"16664","AT 2016itk","14:22:59.11","+37:08:19.18","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cag","1","1","","18.54","G-Gaia","2016-12-03 12:08:38","Gaia_Bot1"
"16665","AT 2016itl","02:13:03.16","-33:38:06.04","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cah","1","1","","17.86","G-Gaia","2016-12-03 21:18:43","Gaia_Bot1"
"16666","AT 2016itm","12:43:02.38","-50:18:45.47","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cai","1","1","","18.46","G-Gaia","2016-12-03 09:23:02","Gaia_Bot1"
"16667","AT 2016itn","12:25:14.23","-58:07:13.48","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16caj","1","1","","18.69","G-Gaia","2016-12-03 13:45:07","Gaia_Bot1"
"16668","SN 2016ito","12:31:09.00","-35:55:49.76","SN Ia","0.02","AM 1228-353 NED02","0.01992","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ASASSN-16oq","1","1","","15.4","V-Johnson","2016-12-08 08:38:24","Stanek"
"16669","AT 2016itp","13:58:05.97","+28:25:23.63","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cak","1","1","","19.2","G-Gaia","2016-11-14 19:56:38","Gaia_Bot1"
"16670","AT 2016itq","14:32:30.30","+65:23:58.13","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cal","1","1","","17.86","G-Gaia","2016-12-04 23:45:36","Gaia_Bot1"
"16671","AT 2016itr","15:27:31.27","+74:21:59.26","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cam","1","1","","17.03","G-Gaia","2016-12-04 17:35:31","Gaia_Bot1"
"16672","AT 2016its","16:26:11.44","+80:37:28.52","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16can","1","1","","17.09","G-Gaia","2016-12-04 23:29:45","Gaia_Bot1"
"16673","AT 2016itt","12:52:26.34","-57:59:22.13","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cao","1","1","","18.26","G-Gaia","2016-12-04 13:45:07","Gaia_Bot1"
"16674","AT 2016itu","13:15:12.80","-57:37:32.12","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cap","1","1","","18.06","G-Gaia","2016-12-05 13:45:07","Gaia_Bot1"
"16675","AT 2016itv","13:32:13.81","-22:37:43.68","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16caq","1","1","","18.23","G-Gaia","2016-12-05 02:54:14","Gaia_Bot1"
"16676","AT 2016itw","00:55:13.55","+83:40:33.06","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cas","1","1","","18.62","G-Gaia","2016-12-06 05:19:40","Gaia_Bot1"
"16677","AT 2016itx","13:33:48.90","-43:24:02.56","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cat","1","1","","18.83","G-Gaia","2016-12-06 09:17:16","Gaia_Bot1"
"16678","AT 2016ity","13:39:32.60","-39:04:05.88","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cau","1","1","","17.69","G-Gaia","2016-12-07 09:12:57","Gaia_Bot1"
"16679","AT 2016itz","13:09:24.51","+56:47:23.86","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cav","1","1","","18.39","G-Gaia","2016-12-07 05:57:07","Gaia_Bot1"
"16680","AT 2016iua","01:28:04.10","-17:47:13.99","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16caw","1","1","","20.22","G-Gaia","2016-11-19 09:33:07","Gaia_Bot1"
"16681","AT 2016iub","10:35:21.49","+88:07:41.63","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cax","1","1","","18.8","G-Gaia","2016-12-06 17:28:19","Gaia_Bot1"
"16682","SN 2016iuc","13:13:26.59","+27:48:24.62","SN Ia","0.021","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cay","1","1","","16.7","G-Gaia","2016-12-07 18:24:28","Gaia_Bot1"
"16683","AT 2016iud","01:39:26.73","+49:40:53.58","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cba","1","1","","17.69","G-Gaia","2016-12-06 22:49:26","Gaia_Bot1"
"16684","AT 2016iue","01:37:58.94","+49:51:05.44","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cbb","1","1","","18.81","G-Gaia","2016-12-06 16:47:59","Gaia_Bot1"
"16685","AT 2016iuf","01:51:46.23","+57:07:12.79","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cbc","1","1","","18.83","G-Gaia","2016-12-07 10:56:38","Gaia_Bot1"
"16686","AT 2016iug","12:13:37.27","+16:06:41.80","","","PGC039014","","ISSP","ATS, CSP, DAO_OTS, DES, iPTF, ISSP, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","","1","1","","17.56","Clear-","2016-12-09 05:32:28","Leonini"
"16687","SN 2016iuh","12:19:31.44","+49:49:04.26","SN Ia-91bg-like","0.013696","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cbd","1","1","","16.28","G-Gaia","2016-12-09 06:04:19","Gaia_Bot1"
"16688","AT 2016iui","01:07:47.72","-15:15:32.54","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cbe","1","1","","18.95","G-Gaia","2016-12-08 11:28:19","Gaia_Bot1"
"16689","AT 2016iuj","14:37:17.73","-68:27:16.45","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cbf","1","1","","18.64","G-Gaia","2016-12-08 09:46:04","Gaia_Bot1"
"16690","AT 2016iuk","01:50:13.19","+43:38:29.58","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cbg","1","1","","18.98","G-Gaia","2016-12-09 00:31:40","Gaia_Bot1"
"16691","AT 2016iul","13:51:37.00","-48:40:52.93","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cbh","1","1","","18.68","G-Gaia","2016-12-08 03:24:28","Gaia_Bot1"
"16692","AT 2016ium","13:47:09.55","-45:51:21.35","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cbi","1","1","","18.9","G-Gaia","2016-12-08 03:21:36","Gaia_Bot1"
"16693","AT 2016iun","02:03:37.94","+51:08:06.86","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cbj","1","1","","18.09","G-Gaia","2016-12-09 04:53:45","Gaia_Bot1"
"16694","AT 2016iuo","14:09:25.37","-55:17:54.35","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cbk","1","1","","18.22","G-Gaia","2016-12-08 21:31:40","Gaia_Bot1"
"16695","AT 2016iup","18:54:42.74","-78:53:49.38","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cbl","1","1","","17.79","G-Gaia","2016-12-09 10:06:14","Gaia_Bot1"
"16696","AT 2016iuq","23:33:07.81","-47:26:58.56","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cbm","1","1","","18.93","G-Gaia","2016-12-11 03:02:52","Gaia_Bot1"
"16697","AT 2016iur","13:08:43.86","-13:32:40.49","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cbo","1","1","","19.31","G-Gaia","2016-11-29 08:42:43","Gaia_Bot1"
"16698","AT 2016ius","12:32:39.42","+09:47:55.82","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cbp","1","1","","18.86","G-Gaia","2016-11-20 02:26:52","Gaia_Bot1"
"16699","AT 2016iut","12:05:37.38","+33:06:01.33","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cbq","1","1","","17.47","G-Gaia","2016-11-12 14:19:40","Gaia_Bot1"
"16700","AT 2016iuu","14:18:09.13","-54:35:54.28","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cbr","1","1","","18.83","G-Gaia","2016-12-10 03:33:07","Gaia_Bot1"
"16701","AT 2016iuv","21:37:40.27","-72:10:58.58","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cbs","1","1","","18.7","G-Gaia","2016-12-10 08:32:38","Gaia_Bot1"
"16702","AT 2016iuw","23:10:35.80","-56:05:04.09","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cbt","1","1","","18.21","G-Gaia","2016-11-06 09:38:52","Gaia_Bot1"
"16703","AT 2016iux","03:09:30.02","-23:15:02.66","","","GALEXASC J030930.73-231459.2","0.068708","","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","SMT16apai","1","1","","19.02","g-SM-SkyMapper","2016-12-02 16:45:56","M̦ller"
"16704","AT 2016iuy","22:53:51.61","-12:05:15.58","","","","","SkyMapper","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","SMT16abgg","1","1","","19.6","g-SM-SkyMapper","2016-09-27 11:11:02","MSO_BOT"
"16705","SN 2016iuz","10:33:53.10","+57:03:51.77","SN Ia","0.0483","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cbu","1","1","","17.64","G-Gaia","2016-12-11 23:57:07","Gaia_Bot1"
"16706","AT 2016iva","12:07:00.83","+25:43:13.76","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cbv","1","1","","17.41","G-Gaia","2016-11-14 18:36:00","Gaia_Bot1"
"16707","AT 2016ivb","11:42:25.56","+30:15:52.38","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cbw","1","1","","17.63","G-Gaia","2016-12-12 06:24:28","Gaia_Bot1"
"16708","AT 2016ivc","11:51:36.84","+27:38:27.53","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cbx","1","1","","18.79","G-Gaia","2016-12-12 00:25:55","Gaia_Bot1"
"16709","AT 2016ivd","04:25:31.07","+04:29:55.06","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fii","1","1","","19.98","w-PS1","2016-11-24 09:54:43","PS1_Bot1"
"16710","AT 2016ive","12:28:35.86","+07:29:21.80","","","SDSS J122835.99+072917.6","0.025","TNTS","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, TNTS, XOSS, XTSS","","1","1","","19","Clear-","2016-12-13 22:19:12","Li"
"16711","AT 2016ivf","10:30:49.68","+04:03:15.59","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fim","1","1","","19.93","i-Sloan","2016-12-13 13:09:07","PS1_Bot1"
"16712","AT 2016ivg","10:10:42.17","+06:12:05.87","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fil","1","1","","20.16","i-Sloan","2016-12-13 13:06:14","PS1_Bot1"
"16713","AT 2016ivh","10:41:28.16","+03:46:33.40","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fio","1","1","","20.39","i-Sloan","2016-12-13 13:12:00","PS1_Bot1"
"16714","AT 2016ivi","10:34:31.78","+03:45:52.39","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fin","1","1","","19.26","i-Sloan","2016-12-13 13:12:00","PS1_Bot1"
"16715","AT 2016ivj","01:09:49.44","+34:59:12.95","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cby","1","1","","19.93","G-Gaia","2016-12-03 10:30:43","Gaia_Bot1"
"16716","AT 2016ivk","11:25:57.93","+33:46:05.81","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cbz","1","1","","18.95","G-Gaia","2016-12-12 18:20:09","Gaia_Bot1"
"16717","AT 2016ivl","08:26:56.42","+65:14:54.17","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cca","1","1","","18.42","G-Gaia","2016-12-13 11:44:09","Gaia_Bot1"
"16718","AT 2016ivm","12:19:00.78","+00:15:50.08","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16ccb","1","1","","20.17","G-Gaia","2016-11-22 06:50:23","Gaia_Bot1"
"16719","AT 2016ivn","11:39:47.34","+19:56:09.64","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16ccc","1","1","","18.86","G-Gaia","2016-12-13 06:34:33","Gaia_Bot1"
"16720","AT 2016ivo","11:34:12.43","+25:52:04.58","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16ccd","1","1","","18.48","G-Gaia","2016-12-13 00:28:48","Gaia_Bot1"
"16721","AT 2016ivp","11:23:10.26","+29:36:09.00","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cce","1","1","","19.83","G-Gaia","2016-11-13 00:44:38","Gaia_Bot1"
"16722","AT 2016ivq","21:57:20.33","-55:31:56.53","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16ccf","1","1","","18.78","G-Gaia","2016-12-13 08:48:28","Gaia_Bot1"
"16723","AT 2016ivr","23:07:02.22","-42:43:52.03","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16ccg","1","1","","17.57","G-Gaia","2016-11-09 15:44:38","Gaia_Bot1"
"16724","AT 2016ivs","23:14:00.53","-42:12:10.66","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cch","1","1","","18.89","G-Gaia","2016-12-12 09:07:12","Gaia_Bot1"
"16725","SN 2016ivt","11:35:01.74","+08:28:25.51","SN Ia","0.029","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ATLAS16dzg","1","1","","16.71","orange-ATLAS","2016-12-14 15:31:40","ATLAS_Bot1"
"16726","AT 2016ivu","20:40:32.64","-65:01:53.94","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cci","1","1","","18.18","G-Gaia","2016-12-13 04:20:38","Gaia_Bot1"
"16727","AT 2016ivv","10:15:56.65","+49:28:11.53","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cck","1","1","","18.76","G-Gaia","2016-12-13 18:04:19","Gaia_Bot1"
"16728","AT 2016ivw","08:17:15.11","+64:15:55.40","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16ccl","1","1","","18.78","G-Gaia","2016-12-14 05:44:09","Gaia_Bot1"
"16729","AT 2016ivx","12:26:43.81","-18:04:06.02","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16ccm","1","1","","20.08","G-Gaia","2016-11-27 07:04:48","Gaia_Bot1"
"16730","AT 2016ivy","18:32:30.43","-68:21:51.59","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16ccn","1","1","","18.86","G-Gaia","2016-12-14 02:21:07","Gaia_Bot1"
"16731","AT 2016ivz","21:48:05.34","-53:59:43.12","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16ccp","1","1","","18.38","G-Gaia","2016-12-14 02:49:55","Gaia_Bot1"
"16732","AT 2016iwa","09:46:19.93","-19:24:10.07","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fjb","1","1","","19.31","i-Sloan","2016-12-14 13:49:26","PS1_Bot1"
"16733","AT 2016iwb","00:24:02.39","+07:10:14.48","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fiq","1","1","","20.51","i-Sloan","2016-12-14 05:26:52","PS1_Bot1"
"16734","AT 2016iwc","00:03:11.62","+04:47:28.22","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fip","1","1","","19.73","i-Sloan","2016-12-14 05:08:09","PS1_Bot1"
"16735","AT 2016iwd","00:50:07.65","+04:59:54.33","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fis","1","1","","19.73","i-Sloan","2016-12-14 05:18:14","PS1_Bot1"
"16736","AT 2016iwe","00:28:03.62","+03:20:59.95","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fir","1","1","","20.67","i-Sloan","2016-12-14 05:13:55","PS1_Bot1"
"16737","AT 2016iwf","01:17:53.48","+10:14:03.59","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fiu","1","1","","19.64","i-Sloan","2016-12-14 07:40:48","PS1_Bot1"
"16738","AT 2016iwg","01:24:45.18","+13:58:55.31","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fiw","1","1","","19.57","i-Sloan","2016-12-14 07:43:40","PS1_Bot1"
"16739","AT 2016iwh","02:00:07.39","+10:00:00.97","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fiy","1","1","","19.66","i-Sloan","2016-12-14 07:49:26","PS1_Bot1"
"16740","AT 2016iwi","01:39:09.39","+08:26:55.98","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fix","1","1","","19.91","i-Sloan","2016-12-14 07:46:33","PS1_Bot1"
"16741","AT 2016iwj","12:27:21.85","-21:33:37.69","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16ccq","1","1","","17.29","G-Gaia","2016-11-28 01:07:40","Gaia_Bot1"
"16742","SN 2016iwk","11:37:18.69","+01:20:23.89","SN Ia","0.053","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16ccr","1","1","","17.56","G-Gaia","2016-12-15 00:51:50","Gaia_Bot1"
